Gene	GSM410666	GSM410667	GSM410668	GSM410669	GSM410670	GSM410671	GSM410672	GSM410673	GSM410674	GSM410675	GSM410676	GSM410677
"2041"	6.481319901	6.592290893	6.41718196	6.65763106	6.533347971	6.559168303	6.636314376	6.520239413	6.599511091	6.54732681	6.672741114	7.007949647
"2042"	3.238225196	3.413480832	3.263630321	3.206348936	3.240251269	3.354761365	3.517483274	3.62987599	3.22426412	3.299670552	3.176191783	3.359835135
"2043"	6.264362441	5.992290749	6.242907308	6.05713357	6.137849076	6.428165156	6.130712986	6.242786717	6.170042037	6.228016142	6.361354854	6.62895975
"2044"	5.131272146	4.658273684	4.752289639	4.971380101	5.21483296	5.195014974	4.334648468	4.444709268	4.120280501	3.980057695	4.213254439	4.614586742
"2045"	3.327860498	3.217492583	3.395717606	3.298369059	3.365977368	3.425371797	3.446190306	3.394263247	3.347428833	3.286692843	3.294033642	3.027893635
"2046"	6.074040685	6.124597139	6.067916392	5.915656237	6.021709523	5.791543378	5.851710581	6.109495129	5.879720266	5.916233375	5.898609648	5.690078668
"2047"	5.747501673	5.586171204	5.743432594	5.680764876	5.98523506	5.605504186	5.624562841	5.524175851	5.756554347	5.777720231	5.819448293	6.015771149
"2048"	8.417565414	8.208296966	8.335179002	8.239549963	8.091819504	8.11772939	7.736485625	7.609987844	7.747645693	7.532616408	7.487702532	7.817910148
"2049"	6.597970406	6.648983451	6.51555892	6.468826952	6.787205804	6.67991084	6.557916568	6.857458248	6.784789935	6.751807477	6.913247068	6.992568894
"2050"	10.1001956	9.843795965	10.34582325	9.849626965	9.74928827	9.875307016	9.151824579	9.212139148	9.132680538	9.098688119	9.190068654	8.982544734
"2051"	5.786906131	5.802847526	5.819403693	5.67649218	5.84253825	6.00460281	5.697749563	5.844194749	5.572541682	5.600417358	5.654296818	5.269094345
"219699"	8.318874611	8.154445006	8.157234577	8.196450705	7.926411987	7.898177151	9.306269822	9.498953554	9.820916751	8.591915464	9.049200088	9.496473966
"223117"	5.046582838	5.088793629	4.797619936	4.922993461	4.876526097	4.803791741	4.588219139	4.586369573	4.339965028	4.442607755	4.494807373	4.407722942
"2242"	7.560558003	7.431267743	7.735357178	7.612111922	7.580849379	7.446697449	7.626039882	7.785744418	7.779162794	7.812171789	7.661748153	7.81264522
"22854"	5.911447169	5.728515389	5.853588426	5.706836962	5.725461395	5.901168211	5.976904108	6.338775511	6.166612919	5.924670218	5.952639049	6.326039729
"22885"	9.799003549	9.754467387	9.85202371	9.755211469	9.784869968	9.883431867	8.723586534	8.691234319	8.822507711	8.823113467	8.745571765	8.766168794
"23365"	3.405431949	3.562213499	3.542701163	3.662606941	3.391547071	3.517499754	3.446927529	3.490920637	3.512434686	3.503990934	3.443571767	3.684279452
"23380"	6.117663394	5.951643147	6.172537277	6.140080728	6.110212198	6.123517914	5.876738408	6.11316172	6.073595418	6.143163026	6.159743387	6.064393636
"23654"	9.817221333	9.903132462	9.971687846	9.826063129	9.76601114	9.971565626	9.854550725	9.898629011	10.06217263	9.992503749	9.916670249	9.996492306
"25"	9.838416415	9.96066958	9.994736681	9.846514778	9.906801208	9.637911206	9.261706128	9.299138226	9.443555939	9.269466458	9.097815286	9.310927768
"2534"	10.36589969	10.54409148	10.58065083	10.45816193	10.45834878	10.13807589	11.19194745	11.33304155	11.25271595	10.94956885	11.03875006	11.14879664
"25791"	4.768235698	5.154525956	5.005819333	4.775718503	4.877553034	5.043704979	4.790315272	4.960699856	4.751957123	4.742255407	4.745574132	4.66167323
"27289"	7.288476738	7.001184105	7.337538961	6.86899845	7.251517033	6.869301487	9.314604132	9.141822784	9.102317346	8.396911309	8.252893379	8.842574068
"2770"	9.118597218	8.437258628	8.975570969	8.969615121	8.90154911	8.754177394	9.094812449	9.159938824	9.211440612	8.929638788	9.043634425	9.011100322
"2771"	11.02724779	11.06306739	11.0887069	11.3381596	11.13836515	10.5993093	11.34959104	11.55663892	11.52063495	11.43213168	11.46318153	11.45658146
"2773"	9.737220212	9.909903171	9.690515662	9.656843198	9.694253758	9.772320606	9.665671995	9.503276146	9.56755859	9.373934741	9.435414503	9.490385485
"285220"	3.23425649	3.298304714	3.170509176	3.299298872	3.333115101	3.194699848	3.315192108	3.360712234	3.199252049	3.344029083	3.321720981	3.43530766
"2932"	8.216363024	8.136264135	8.049108709	8.11961831	8.026511892	8.553313118	8.435685497	8.41151583	8.413376386	8.428957196	8.437026487	8.454637597
"29984"	7.36305215	7.470460551	7.584073849	7.258207872	7.223891371	7.299344367	6.949525045	7.0605408	6.9849725	6.817565479	6.662000043	6.899916625
"3265"	8.829692027	8.547920754	8.94212247	8.959496247	8.793439555	8.523438384	8.829427491	8.687217531	8.601220988	8.832900534	8.929610048	8.797403947
"3688"	11.59683205	11.66251195	11.66094459	11.58583093	11.74075451	11.89218329	12.26108431	12.15547286	12.21163519	12.01944942	12.09979195	12.23731781
"3845"	3.284402102	2.989497941	3.203745189	3.130814235	3.090063268	2.996343612	3.099286707	3.096841145	3.188328982	3.11183967	3.091044327	3.181714085
"387"	12.65094929	12.56550259	12.53174334	12.4952802	12.51591156	12.53060439	12.47002662	12.46139511	12.36672828	12.25600086	12.37017467	12.39089023
"3897"	5.028227141	5.201968687	5.159540382	5.194667219	5.155623705	5.351116928	5.138858947	5.330588481	5.180971767	5.073192902	5.359488	5.205039583
"3983"	9.304121955	9.307914384	9.285281725	8.975122954	8.92818038	8.987194401	8.155680043	8.349016593	8.502239324	8.00932049	7.860807765	8.34652994
"3984"	6.663687988	7.053384188	6.700297065	6.530165839	6.547850171	6.91865289	6.729233926	6.495560794	6.707702942	6.539407539	6.68949281	6.780233479
"3985"	7.81453938	7.925866762	7.865056245	7.701673074	7.653461764	7.368301337	8.854136871	8.669897525	8.801375528	8.642102045	8.688033194	8.697696225
"4233"	9.523609572	9.458388685	9.607797222	9.547619938	9.593399598	9.417771751	8.946376801	8.655322366	8.962383527	9.065313776	8.840532419	8.906531041
"4690"	9.325028281	9.136091501	9.184682294	8.864838061	8.950024138	8.970356118	9.036350216	9.172984776	9.106348564	8.72588587	8.689409916	9.02827338
"4772"	7.694249928	7.787397148	7.761986191	7.706991273	7.631538774	8.065304124	7.762787583	8.066075017	7.837293299	7.816510524	7.580814488	7.740990971
"4773"	5.674145386	6.28103281	5.876208603	5.71810584	5.844548379	6.007215913	5.887117265	5.695802034	5.410233678	5.541622435	5.818459445	5.335956434
"4775"	8.030591772	7.919600967	8.177914749	7.88825815	7.997905765	7.942908519	7.753418553	7.408232211	7.566470018	7.532226755	7.433348811	7.472382084
"4776"	7.022693706	6.964861258	6.945767705	7.029195355	7.062286102	7.171226917	7.032620315	7.14230566	7.122607294	7.100995826	6.983711609	7.266298389
"4893"	9.599565814	9.525596678	9.5250713	9.468284392	9.497609685	9.812747419	9.670262724	9.503403031	9.604637219	9.47270349	9.497888036	9.492891024
"4917"	5.935370048	6.204629865	6.131479755	5.727093785	5.696236523	6.115280161	5.850559773	5.696826693	5.366335582	5.479072575	5.582643339	5.746420342
"5058"	5.763840623	5.653473048	5.675865574	5.573711347	5.753791876	5.593637995	5.658990203	5.72584658	5.548299828	5.67156816	5.751484777	5.889769291
"5062"	7.063120014	6.633596421	6.870780513	6.984009127	6.75980175	6.842650893	6.969617493	6.962473562	7.101978041	6.802999671	6.743237202	7.054317549
"5063"	7.10287191	6.682834028	7.063013066	7.182752705	7.222830221	7.345637196	7.018766211	7.075519477	7.383698181	7.467109325	7.119848589	7.328891976
"5361"	6.115336269	6.091137008	6.250106345	6.101420088	6.090012062	6.160807242	6.231904472	6.294077092	6.312779568	6.112526378	6.151534965	6.202097639
"5362"	7.715929848	7.564154927	7.682727713	7.789829153	7.630482485	7.969116745	8.620691444	8.41165339	8.699180446	8.517550194	8.350568636	8.480337155
"5364"	7.119412165	7.346176755	7.04446681	6.717227123	6.888969912	7.012884139	6.986184337	7.044744305	6.722863902	6.946055454	6.985542634	7.034025248
"5365"	6.167280956	5.914627942	6.01609798	6.196783146	6.24454019	6.42555325	6.29071175	6.283531492	6.057652911	6.024438442	6.183123342	6.452888541
"54437"	8.055850958	8.146192678	7.975868923	8.098734895	8.319569315	7.98027017	8.249062081	8.074607065	8.193206077	8.065040643	8.33456569	8.346324492
"54910"	8.120295947	8.214011263	8.063652261	8.011223697	7.90431366	8.041937452	8.255414839	8.309871887	8.416450365	8.238678117	8.376180479	8.527220756
"5530"	9.413573001	9.256574095	9.700311094	9.440039808	9.390714232	9.683951365	9.297658637	9.105941094	9.312359386	9.202332701	9.182403433	9.247263771
"5532"	9.163449228	9.135095161	9.219624917	9.039731848	8.961625432	8.932020656	8.537729751	8.596897709	8.531401546	8.812590177	8.781965376	8.67956148
"5533"	7.773675984	7.806107042	7.656397106	7.822759051	7.925573132	7.659540789	7.973718353	7.979496609	8.121068808	7.995668771	8.090771116	8.026261408
"5534"	7.721140957	7.625755284	7.901823121	7.939718164	7.929773189	7.669495323	8.041088701	7.895522849	8.074294541	8.150388835	8.180096919	8.202368378
"5535"	4.823933922	5.321768788	4.836656013	4.780201856	4.77160105	5.053008024	5.017877228	4.915989465	5.052971967	4.991996495	4.828325465	5.099713484
"55558"	6.916813961	6.96393856	6.690916267	6.93427071	6.856526154	6.543541982	6.937241597	6.634277432	7.148513773	7.176814569	7.134833245	7.373517267
"5594"	6.909724697	6.722863902	6.673362493	6.960986763	6.94157321	6.842979673	7.200567411	7.272867177	7.144298058	6.88973715	7.049850053	7.309068315
"5595"	9.52701968	9.556485981	9.599354716	9.549645316	9.463709357	9.215668249	9.474923261	9.602231256	9.318295614	9.28538514	9.335652577	9.531536784
"56896"	5.213262103	5.654454928	5.487867336	5.443200757	5.553158886	5.347792318	5.325997407	5.15478624	5.197678968	5.441608357	5.352519042	5.343621373
"56920"	9.362414652	9.112170801	9.433866592	8.418025417	8.374512042	8.537177486	7.108306214	7.331618143	7.148283189	6.441575596	6.22487997	6.862285242
"56924"	6.685410011	6.650963814	6.598751156	6.695381701	6.777750088	6.559189519	7.065156057	6.908362957	6.878318097	6.793765495	6.831102208	6.757544484
"57144"	3.12520391	3.208107607	3.186231986	2.921955918	3.030267856	2.850108412	3.230078257	3.170388596	2.926176533	2.94401889	3.097912732	3.03548697
"5747"	4.177377744	4.338472947	4.124989077	4.062826294	3.976955016	3.927883242	4.199226364	4.121938984	4.053152141	4.038471642	4.091350322	4.212032586
"57522"	3.536222114	3.343851424	3.775972074	3.412108986	3.52589329	3.547418116	3.417940235	3.556941425	3.532301237	3.565879471	3.45577518	3.598826653
"57556"	4.759931492	4.717601559	4.813461919	4.71577237	4.891147543	4.794801446	5.017003175	4.897240419	4.915198687	4.914217203	5.182990951	5.284138764
"57689"	6.167657135	6.167013263	6.093397356	6.067394557	6.39754776	5.99292721	6.285768734	6.320777291	5.932359225	6.329569334	5.986751975	6.190920916
"57715"	6.884861799	6.944934185	7.234624187	7.084752666	6.977798967	6.967105535	7.01041301	7.258213897	6.974147229	6.991742835	6.986411763	6.980156287
"5879"	6.03090198	5.921785288	6.416786105	6.197972041	6.234089146	4.359443972	6.178157553	6.275427393	6.250051452	6.510764984	6.488892223	6.559150604
"5880"	9.465573867	9.164382868	9.400969529	9.554491627	9.469606865	9.485916111	9.445539785	9.049254279	9.097573966	9.491785627	9.534658721	9.379427058
"5881"	7.582557806	7.585915873	7.642138574	7.399173101	7.357217595	7.515164418	7.290039028	7.352832042	7.119535333	7.234772938	7.090544256	7.232200487
"5921"	10.67293597	10.73337156	10.7492726	10.5308961	10.65224063	10.76735308	10.27677402	10.11393946	10.23271678	10.20374268	10.09105273	10.2118407
"59277"	10.10292423	10.25322831	10.21381628	9.86803771	9.985562401	9.835506596	8.652673813	8.864715225	9.002377741	8.01961478	8.09162526	8.368163352
"5998"	9.260822609	9.257049678	9.422637576	9.029358107	8.965172338	8.873726755	10.59795246	10.89185334	10.86359969	10.08496813	10.18208141	10.60638335
"6091"	3.618668037	3.718828931	3.473803832	3.631542666	3.625481351	3.630938655	3.753883764	3.79069398	3.867102064	3.812108252	3.895520866	3.769196647
"6092"	4.514680136	4.282864502	4.365494221	4.248246119	4.299279575	4.344338616	4.658569191	4.54573149	4.474924513	4.355457959	4.559863009	4.307188803
"6093"	3.367342572	2.971176269	3.204321028	3.328919301	3.261796272	3.118359788	3.242939262	3.430823344	3.51684553	3.374184422	3.388324105	3.547381081
"6387"	7.950092334	7.874294557	7.432359854	8.055754163	7.845193245	7.824353382	10.07054823	9.577180404	9.931994735	10.61580856	10.39394686	9.987901831
"63928"	6.684505817	6.688705723	6.522038029	6.608640253	6.710121456	6.577517835	6.728523559	6.852423745	6.367075999	6.743828775	6.785486227	6.917131478
"6405"	7.889990559	7.317891462	8.014902212	8.084606396	7.799296245	8.473667461	9.651609938	9.677272491	9.917436968	9.953034894	9.943228239	9.910651605
"64218"	7.421647786	7.691064459	7.39534138	7.452306432	7.456846348	7.481384858	7.31127804	7.56053851	7.493323979	7.520387595	7.51986475	7.492463139
"64221"	8.004501609	8.124721684	8.440468736	7.931652213	7.676094247	7.929859928	7.149916314	7.287293344	7.261922979	7.228181129	7.080966375	7.346534564
"6585"	6.459329194	5.929697227	6.100310096	5.921244972	6.264934857	6.125897365	5.922835825	6.007657249	5.545386624	5.788799532	5.783740054	5.832593666
"6586"	7.01268207	7.072718852	6.928092521	6.961268029	7.106210838	7.433598446	7.10448432	7.08018865	7.151666841	7.146595209	7.016924209	7.208720921
"7852"	10.31962921	10.37714226	10.33766488	10.09323104	10.12293679	10.02446145	12.15920394	12.48288457	12.2786826	11.58079589	11.75161006	12.13320062
"7869"	6.341105701	6.24738569	6.453985354	6.307777804	6.25117567	6.52446621	5.949492057	6.156457893	5.682041334	5.819078208	5.940668267	5.466179154
"80031"	6.091578915	6.044330116	5.94429234	6.119268705	5.986986525	6.191471942	6.201942706	6.127621972	6.279355207	6.347170978	6.330317347	6.419848718
"8440"	9.748487103	9.485223828	9.616344459	9.583403103	9.529082788	9.110424233	9.638224479	9.723788998	9.726479083	9.495734561	9.551697261	9.718812801
"84448"	6.177435667	6.339056629	6.224685405	6.01956715	6.15609161	6.313240782	6.180070871	5.987926664	5.951096479	6.040131909	6.31488036	6.157665826
"8482"	5.986390098	5.916763938	6.218671928	5.910027518	5.985447295	6.042885202	6.144247947	6.352653822	6.171746893	6.208279955	6.170042037	6.558875404
"8633"	3.533434705	3.749798202	3.625697917	3.614628616	3.524112296	3.39300588	3.534381236	3.601577965	3.481861853	3.659713995	3.864192529	3.667694871
"8829"	3.863690603	3.593348203	3.786406181	3.924621993	3.823181093	3.638259308	3.900931302	3.83040602	3.842973353	3.959602787	3.771275187	3.568393935
"90249"	6.49185397	6.714374125	6.48607984	6.568563546	6.262613392	6.308732009	7.635140008	7.574256675	7.80871962	7.843682351	7.926317682	7.973957463
"9037"	6.541987212	6.881669382	6.558009007	6.723301162	6.609542719	6.746227692	6.655004041	6.849344009	6.716509814	6.664156984	6.847137688	6.861932601
"9353"	6.589716621	6.647460011	6.653438432	6.499322424	6.604876206	6.892768591	5.973492353	6.058414217	5.806821894	5.923681988	6.059593887	5.871421597
"9423"	6.028241406	5.902921634	5.703653469	5.859725162	5.721525192	6.082256193	5.977963852	6.197594378	6.040795951	6.069869187	5.934480577	6.000556401
"9475"	9.282533505	9.280065037	9.26015286	9.076877553	9.169842208	9.10844583	9.352467335	9.440857237	9.38791633	9.173263659	9.176324804	9.333998084
"9723"	3.314281985	3.385314533	3.498806189	3.497144472	3.445692586	3.316701419	3.433154061	3.313440698	3.23236231	3.335327514	3.140292415	3.375066025
"9901"	3.984515158	3.922464357	4.133261794	3.993333613	4.19041369	4.312254648	3.939694706	4.15697178	3.950178045	3.999325171	4.024889558	3.810658725
"998"	11.20733092	11.31167474	11.27553086	11.94828602	11.71885613	12.09729266	11.26869212	11.20326711	11.12010702	11.64302829	11.59382906	11.39454281
