Gene	GSM410666	GSM410667	GSM410668	GSM410669	GSM410670	GSM410671	GSM410672	GSM410673	GSM410674	GSM410675	GSM410676	GSM410677
"1947"	8.004449734	7.845797011	8.008449109	7.842832933	7.949357857	7.504525273	8.354744707	8.236800276	8.472028692	8.675293146	8.620452486	8.640482809
"1029"	5.762679416	5.775916993	5.651092355	5.927350138	5.907392945	5.592803883	6.378348066	6.450238085	6.344922358	6.471816204	6.176314699	6.581043409
"3572"	8.801316011	9.06295599	8.953558741	8.853061066	8.852453025	9.653161795	9.813179232	9.594132305	9.813681645	9.646108876	9.429588746	9.639362705
"3553"	7.144983889	7.221876633	6.99514305	7.052358427	7.372400808	7.027543963	7.825645599	7.772087931	7.734452147	7.675159675	7.650852739	7.878822182
"3162"	8.965454065	8.915018852	9.195688782	9.399534267	9.387697966	9.872955852	9.992004235	9.690657522	9.589430291	10.11769311	10.02260097	9.920383848
"3569"	6.611613562	6.728792239	6.722518426	6.593834617	6.496580766	6.625765838	7.509670202	6.916190178	6.921563071	7.285963687	7.416198426	7.317845245
"8767"	6.607972344	6.724688941	6.604264095	6.417386404	6.501807289	6.733384449	7.278656955	7.071897462	7.333216541	6.963901905	6.94239301	7.130698291
"3454"	6.068987139	5.768197996	5.717221478	6.033130786	5.950958875	6.090187285	6.389050053	6.243890789	6.566778537	6.392576502	6.442753237	6.696054455
"355"	8.100063601	7.835417812	7.899882482	8.314431247	8.142797437	8.276489082	8.665160134	8.626410905	8.613958787	8.594281967	8.569880298	8.598519145
"3929"	6.705248712	6.137796283	6.515108755	6.511200114	6.595445233	6.497353094	6.804922366	6.96103643	6.940455838	7.138049868	6.958847988	7.177137597
"3688"	11.59683205	11.66251195	11.66094459	11.58583093	11.74075451	11.89218329	12.26108431	12.15547286	12.21163519	12.01944942	12.09979195	12.23731781
"9466"	8.51047491	8.520033387	8.522995071	8.402473596	8.262187867	8.029537493	8.503034885	9.041089944	8.948736404	8.893059767	8.821586361	8.877628372
"4277"	8.569427902	8.365280345	8.369067963	8.859688697	8.773151265	8.521286295	9.129030562	8.906737992	8.912237593	9.082816862	9.12781244	9.095230535
"197358"	4.855609214	5.093341125	5.02315859	4.93436809	4.89733757	4.909577039	5.47451256	5.198487269	5.573386941	5.088782515	5.220527488	5.767849477
"11151"	6.712965739	6.548050677	6.55345968	6.675432404	6.650822163	6.682641875	6.971288171	7.203890891	6.997108024	7.013945112	7.168731285	6.903554256
"7048"	8.616967492	8.508706867	8.773880121	8.707366389	8.547252885	9.609514216	8.751296715	8.82294377	8.929418001	8.144842709	8.220510435	8.634039991
"2064"	4.848910013	5.106574298	4.689336276	4.983482659	5.228939195	4.693437826	4.570475845	4.772240416	4.350100099	4.347256656	4.453285667	4.524284343
"7040"	7.437435747	7.460174035	7.520437307	7.280029025	7.285954075	7.37118379	7.084042921	7.014098174	6.912443522	6.922664545	7.057492212	6.738558123
"6885"	7.923828845	7.524477843	7.755601113	7.838649491	7.776146416	7.642865471	7.117161477	7.022324329	7.346662575	7.306077418	7.298736347	7.488807156
"3329"	11.51113441	11.51115569	11.4708112	11.57028425	11.69158008	11.67010458	11.14771287	10.92886362	10.82479208	11.06289041	11.23769492	11.07070655
"50943"	6.564240677	6.652709721	6.81711143	6.434321888	6.359217219	6.73481451	6.367926841	6.180218742	5.76685892	5.985243827	6.09069725	5.898441204
"3476"	9.732950882	9.67145245	9.82683836	9.530680991	9.566501174	9.403452844	9.128666579	9.142360176	9.129546936	8.883290863	9.005232219	9.065758348
"100"	8.347114566	8.312563947	8.320855893	8.163819227	8.114252773	8.243056704	7.817978335	7.880576768	7.73233196	7.512769277	7.404271063	7.642796266
"348"	6.938931157	7.418928859	7.118643422	6.834257508	6.98425127	6.735988883	6.761417285	6.584439263	6.202769978	6.31083209	6.444224909	6.09051425
"5025"	7.946206065	7.940738687	7.965946038	7.961273285	7.902378099	7.884894163	7.175236691	7.423939752	7.371445516	7.20560971	6.997837955	7.136809583
"3149"	9.692671861	9.823803553	9.798818039	9.715014463	9.926742731	10.04137233	9.207246325	9.114940503	8.970424972	9.053787774	9.069052325	9.15070857
"5074"	9.962666979	9.853449295	9.707153633	9.911985003	9.534354951	9.576531539	8.896737746	9.038011656	9.11657007	8.81021216	8.73904738	9.028976026
"3615"	11.24198577	11.20911172	11.39121262	11.22140208	11.28680888	11.22837847	10.29681392	10.24404157	10.20462656	10.29414782	10.27784141	10.35173417
"7057"	11.27849047	11.34769259	11.15017276	11.06963139	11.13842368	11.99158469	10.48912012	10.37600982	10.41449092	10.13244372	10.03443153	10.32781463
"7450"	10.320994	10.17787161	10.61736173	9.49840152	9.43521926	9.189403031	9.045427997	9.200776472	9.349198511	8.175007815	8.269481262	8.940465757
"7099"	8.285810223	8.145936262	8.095164307	7.986894096	8.030453101	8.099567481	6.622251482	6.808748603	6.890626871	6.753460959	6.871032557	6.899170466
"3576"	11.71444371	11.44721614	11.73519366	12.2127318	12.16688171	11.86243975	11.42721574	10.64951192	11.41237039	9.389665995	9.315862955	10.79127594
