Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC control, rep2","LEC control, rep3","LEC control, rep4","LEC control, rep5","LEC control, rep6","LEC KSHV 72h, rep1","LEC KSHV 72h, rep2","LEC KSHV 72h, rep3","LEC KSHV 72h, rep4","LEC KSHV 72h, rep5","LEC KSHV 72h, rep6"
7846,-0.34198,0.000071794,13.101,13.145,13.202,13.265,13.236,13.352,12.851,12.824,12.827,12.915,13.007,12.826
126328,-0.26899,0.000071999,9.4957,9.5648,9.4467,9.5411,9.4455,9.4909,9.2223,9.2329,9.1580,9.2458,9.2770,9.2349
6434,-0.47865,0.000072647,8.3711,8.2792,8.1450,8.4367,8.4166,8.1193,7.7202,7.7115,7.6995,7.9629,8.0059,7.7959
3703,-0.31568,0.000072647,10.222,10.259,10.188,10.231,10.192,10.170,9.9040,9.7889,9.8086,10.049,9.9196,9.8975
474384///474383///8263,0.41227,0.000073005,8.8511,8.7646,8.7706,8.7433,8.6910,8.4832,9.1940,9.1821,9.1822,8.9903,9.0286,9.2003
10067,0.44255,0.000073575,9.9117,9.5904,9.8938,9.8693,9.8618,9.5281,10.238,10.255,10.170,10.173,10.225,10.248
201562,0.43327,0.000075023,8.1449,8.0817,8.0273,8.1737,8.0911,8.4527,8.6557,8.4936,8.6921,8.5876,8.5255,8.6167
10085,0.59085,0.000075335,8.3721,8.4970,8.4525,8.1223,8.0786,8.3864,9.0114,9.0837,9.0677,8.6722,8.7079,8.9111
440434,-0.33910,0.000075343,9.0399,9.1293,9.0176,9.0024,9.0860,9.1457,8.8502,8.7243,8.8189,8.6902,8.5748,8.7278
10383,-0.45220,0.000075639,12.380,12.414,12.496,12.566,12.569,12.602,12.159,11.931,11.815,12.165,12.210,12.033
56005,0.36339,0.000075643,10.398,10.495,10.415,10.451,10.436,10.416,10.814,10.701,10.617,10.868,10.973,10.818
26578,0.40856,0.000075905,8.9654,8.8830,8.9519,9.1698,9.0442,8.9331,9.3399,9.2983,9.2612,9.5603,9.4914,9.4476
23462,1.0352,0.000076274,9.9644,9.9012,9.8357,9.6130,9.5393,9.0844,10.817,11.057,10.970,10.237,10.336,10.733
7351,-0.62238,0.000076465,9.3267,9.1175,9.2390,9.3517,9.0186,8.6724,8.4852,8.5211,8.6570,8.4632,8.4072,8.4578
7781,-0.43414,0.000077281,8.2015,8.4417,8.3703,8.0750,8.1060,8.1666,7.9441,7.7937,7.7289,7.7738,7.8168,7.6988
2950,-0.30019,0.000077807,11.512,11.543,11.507,11.509,11.458,11.338,11.232,11.134,11.183,11.115,11.165,11.237
26097,-0.40570,0.000077859,8.8619,8.8401,8.9051,8.8849,9.0113,8.9307,8.4529,8.3920,8.3032,8.5779,8.6891,8.5847
8895,0.33519,0.000078468,9.0374,8.9733,8.9662,9.0914,8.9995,9.0964,9.3898,9.2956,9.5324,9.3255,9.2535,9.3785
6259,-0.33109,0.000079250,8.8940,8.8130,8.9700,8.8313,8.7498,8.6696,8.4302,8.5008,8.5279,8.5001,8.4771,8.5051
51075,0.27789,0.000079366,9.5696,9.5234,9.4556,9.5682,9.5208,9.5605,9.8500,9.7243,9.7708,9.8165,9.8150,9.8888
11034,-0.27087,0.000079781,9.8382,9.8161,9.8329,9.9315,9.8107,9.8255,9.5883,9.5948,9.6029,9.5484,9.6138,9.4816
170463,-0.28221,0.000080289,8.1944,8.2589,8.2405,8.2220,8.1054,8.1631,7.9207,7.9618,7.8692,7.8471,7.9115,7.9806
11066,-0.44150,0.000081025,8.4975,8.6866,8.8187,8.4989,8.3882,8.4507,8.1794,8.1988,8.0215,8.0673,8.0987,8.1259
10535,-0.42507,0.000081069,8.8365,8.9502,8.8806,8.9905,8.8793,8.9354,8.4234,8.2968,8.3480,8.6571,8.6688,8.5278
55905,-0.31177,0.000081739,8.4854,8.4072,8.4529,8.6555,8.5463,8.4739,8.2249,8.2557,8.1410,8.1387,8.1987,8.1915
51510,0.35795,0.000082823,10.034,9.7601,9.8443,9.9339,10.020,9.8177,10.322,10.152,10.290,10.235,10.311,10.247
101926921///1601,-0.39377,0.000082920,9.2937,9.3745,9.4355,9.1922,9.1727,9.0798,8.9183,8.8598,8.9084,8.8051,8.7651,8.9287
5272,0.43550,0.000083307,7.9823,8.1808,7.9643,7.9394,8.0008,7.8996,8.5408,8.4422,8.5758,8.2092,8.3095,8.5028
79717,-0.40830,0.000083360,8.5807,8.7294,8.5521,8.4450,8.4951,8.2810,8.1097,8.0429,8.1032,8.0664,8.1179,8.1935
57688,-0.28165,0.000083893,9.1355,9.2550,9.1502,9.1686,9.1081,9.1283,8.8630,8.8182,8.8060,8.8956,8.9307,8.9423
26135,-0.28218,0.000084066,9.9111,9.8985,9.9913,9.9959,9.9779,9.9690,9.7041,9.5439,9.6842,9.7145,9.7079,9.6961
2060,-0.49836,0.000084122,9.6493,9.5518,9.6085,9.4521,9.3623,9.1354,8.9918,8.9565,9.1079,8.8780,8.9045,8.9306
4034,-0.27261,0.000084189,8.6522,8.6798,8.7411,8.6460,8.6403,8.6539,8.3729,8.4192,8.2980,8.4740,8.4015,8.4120
26872,-0.56292,0.000084791,10.834,10.803,10.889,11.120,11.074,11.299,10.454,10.287,10.263,10.582,10.605,10.451
91782,-0.37507,0.000084799,9.0356,8.8502,8.7505,8.8772,8.8634,9.0241,8.4577,8.5163,8.5499,8.6463,8.5749,8.4056
23731,-0.39689,0.000085190,8.7071,8.7590,8.6725,8.4236,8.4679,8.5822,8.2491,8.2665,8.2468,8.0963,8.1367,8.2355
81873,0.32128,0.000085435,9.3006,9.2283,9.2766,9.3811,9.3577,9.3475,9.6535,9.5469,9.5198,9.7121,9.7464,9.6408
388789,-0.45125,0.000086383,9.9686,9.8182,9.6205,9.6945,9.7683,9.5493,9.2869,9.4407,9.3322,9.1413,9.3120,9.1989
29098,-0.31870,0.000087649,8.0697,8.2488,8.0532,8.0751,8.0672,8.0504,7.8007,7.7250,7.6890,7.7394,7.8881,7.8101
8241,-0.30066,0.000089094,8.6556,8.5220,8.5440,8.5974,8.4012,8.5667,8.2201,8.2049,8.2781,8.2754,8.2199,8.2845
7716,-0.37280,0.000089164,8.8536,8.7333,8.8590,8.7835,8.7347,8.6807,8.4214,8.3784,8.5866,8.3501,8.2242,8.4472
150684,-0.28995,0.000089294,9.5414,9.6009,9.5491,9.4920,9.4789,9.5066,9.3260,9.2690,9.1283,9.1773,9.2730,9.2555
81553,-0.32725,0.000089752,8.3118,8.0772,8.1487,8.1724,8.1874,8.0834,7.8187,7.8380,7.9387,7.7602,7.7661,7.8957
29984,-0.32310,0.000090613,8.4760,8.5261,8.5577,8.4129,8.4017,8.3785,8.1212,8.2510,8.1614,8.0517,8.0423,8.1868
54892,-0.58027,0.000090685,8.4025,8.4686,8.5216,8.7351,8.7228,8.6199,8.0859,7.6330,7.8749,8.2210,8.1224,8.0516
54480,0.40681,0.000090732,9.0265,8.8924,9.1168,8.8933,8.8180,8.8334,9.4225,9.3368,9.4824,9.2355,9.1978,9.3461
50854,-0.54383,0.000090827,10.314,10.236,10.225,9.9474,10.060,9.8298,9.6306,9.6020,9.3244,9.5939,9.7172,9.4815
10093,0.28984,0.000091832,9.7841,9.8812,9.9007,9.9564,9.8426,9.8286,10.155,10.201,10.043,10.146,10.176,10.211
1666,-0.41384,0.000092356,10.671,10.478,10.543,10.594,10.554,10.266,10.208,10.123,10.183,9.9724,10.086,10.051
118487,-0.38435,0.000092574,10.223,9.9322,9.9277,9.9687,9.9567,9.8234,9.5672,9.4956,9.5765,9.5913,9.6853,9.6099
64928,-0.40008,0.000092831,9.7640,9.7209,9.8488,9.9214,9.8582,9.8144,9.3870,9.3274,9.2098,9.5010,9.5792,9.5230
8887,-0.33171,0.000093464,9.2745,9.0322,9.1375,9.1693,9.1547,9.0704,8.8076,8.6804,8.9201,8.8036,8.7920,8.8447
8506,0.48108,0.000093697,8.7625,8.8027,8.8673,9.1586,9.0739,9.0425,9.3032,9.3129,9.4618,9.5059,9.3973,9.6130
706,-0.25959,0.000093876,11.634,11.638,11.566,11.613,11.548,11.526,11.325,11.292,11.339,11.278,11.377,11.356
2068,-0.36763,0.000093876,8.4577,8.3568,8.5882,8.4718,8.3705,8.3052,7.9478,8.0106,7.9945,8.1561,8.0571,8.1782
57092,-0.28718,0.000094947,8.4413,8.3276,8.3992,8.3482,8.3476,8.5042,8.1247,8.0321,8.1134,8.1640,8.1457,8.0651
80273,0.36577,0.000095284,9.4051,9.2245,9.2542,9.3511,9.4334,9.3532,9.7497,9.5868,9.5541,9.7597,9.8360,9.7297
79567,0.31905,0.000096676,8.5824,8.7380,8.7002,8.7497,8.6833,8.6186,8.9480,8.9156,9.0299,9.0998,8.9096,9.0835
7398,-0.36874,0.000097102,9.2406,9.0439,9.1689,9.0147,9.1572,8.9685,8.8249,8.5640,8.7620,8.7002,8.7679,8.7624
23406,-0.35467,0.000098084,9.3058,9.1670,9.2274,9.4063,9.2907,9.0626,8.8561,8.8736,8.9665,8.8599,8.9409,8.8347
283459///8683,-0.27801,0.000098355,11.132,11.280,11.194,11.234,11.225,11.165,10.974,10.880,10.863,10.897,11.012,10.935
170384,0.34564,0.000098907,8.1634,8.1832,8.1168,8.2445,8.1243,8.4138,8.5431,8.6485,8.4762,8.5401,8.5824,8.5295
79622,-0.41023,0.000099182,9.2175,9.1736,9.2045,9.2881,9.2534,9.1205,8.9440,8.6677,8.5614,8.8589,8.9282,8.8359
121457,0.43644,0.000099299,8.4423,8.0101,8.2099,8.3831,8.2860,8.3129,8.6612,8.5800,8.7657,8.7844,8.8200,8.6516
57136,0.33938,0.00010022,8.1253,8.1298,8.1267,8.1401,8.2890,8.2897,8.4885,8.5439,8.5055,8.4609,8.4467,8.6915
54913,0.28622,0.00010033,8.0838,7.9967,7.9694,7.9683,7.8659,7.9131,8.2788,8.2287,8.1819,8.2925,8.2747,8.2580
9334,0.41608,0.00010166,9.4815,9.2773,9.4663,9.3876,9.3378,9.0615,9.7650,9.7527,9.8661,9.6930,9.6894,9.7423
85366,-0.61538,0.00010180,8.4017,8.5923,8.6520,8.0832,8.1715,8.2262,7.8671,7.8468,7.5583,7.5658,7.8547,7.7421
22818,-0.32244,0.00010372,10.521,10.498,10.490,10.371,10.374,10.393,10.215,10.173,10.142,9.9654,10.078,10.140
219771,-0.31408,0.00010464,8.1949,8.0890,8.2051,8.1682,8.0679,8.1132,7.8568,7.8559,7.9343,7.7085,7.7262,7.8719
55249,-0.41318,0.00010689,8.7936,8.3954,8.7710,8.6601,8.5569,8.5894,8.2513,8.2705,8.3162,8.1897,8.1388,8.1210
11104,-0.41257,0.00010779,8.4283,8.6600,8.5652,8.5324,8.4578,8.2049,8.1268,8.0364,8.0211,8.1489,8.0369,8.0030
590,-0.73051,0.00010811,9.2137,9.0518,9.2729,9.0199,9.1722,8.6050,8.4397,8.5227,8.5463,8.0169,8.0585,8.3683
8662,-0.24707,0.00010832,8.1579,8.1373,8.0687,8.0520,8.0550,8.1273,7.8902,7.8312,7.8352,7.8611,7.8368,7.8612
55274,0.34435,0.00010856,8.8455,8.8369,8.9304,8.8085,8.8177,8.7160,9.1312,9.1654,9.3577,9.1164,9.0465,9.2039
10449,-0.27828,0.00010890,8.2844,8.2627,8.2777,8.1225,8.2612,8.3078,8.0372,7.8958,7.9676,7.9677,7.9923,7.9860
11167,0.31914,0.00010898,8.9088,9.0078,9.0573,9.0000,8.8102,9.0161,9.2312,9.3725,9.2913,9.2406,9.2313,9.3481
10527,-0.27075,0.00010907,10.068,9.9378,9.9919,10.077,10.014,10.042,9.7718,9.6678,9.8308,9.7559,9.7343,9.7454
25966,-0.31110,0.00010912,8.7899,8.7572,8.8326,8.7341,8.8156,8.7732,8.4177,8.4349,8.5665,8.3956,8.3964,8.6249
29123,0.37757,0.00010978,8.0835,8.1571,8.1205,7.9450,7.9484,7.8720,8.4625,8.4062,8.4629,8.3011,8.2700,8.4892
6147,-0.26986,0.00011172,13.756,13.702,13.778,13.639,13.605,13.681,13.460,13.457,13.373,13.405,13.417,13.428
5757,-0.25606,0.00011236,11.896,11.938,11.984,12.012,11.915,12.028,11.672,11.682,11.686,11.737,11.746,11.715
6455,-0.39448,0.00011236,10.126,10.199,10.241,10.059,10.009,9.8611,9.6790,9.8020,9.7072,9.5654,9.6804,9.6942
339287,-0.32631,0.00011245,9.0334,9.1775,9.0409,9.0240,8.9939,8.8453,8.6653,8.6899,8.7510,8.6998,8.7279,8.6233
211,0.40886,0.00011272,9.5227,9.2512,9.5568,9.6040,9.5304,9.3001,9.7563,9.7935,9.9073,9.8876,9.9466,9.9270
55201,0.62090,0.00011272,8.7356,8.6976,8.9748,8.9623,8.8884,8.2912,9.2384,9.3811,9.5129,9.4437,9.4516,9.2475
3646,-0.40049,0.00011300,9.4355,9.2320,9.2637,9.2555,9.0968,9.0465,8.7456,8.8098,8.9779,8.7807,8.7717,8.8414
6633,-0.36001,0.00011327,11.675,11.791,11.728,11.742,11.665,11.750,11.360,11.344,11.184,11.414,11.576,11.313
767558///136319,0.24203,0.00011408,11.811,11.819,11.842,11.840,11.823,11.726,12.070,12.020,12.046,12.040,12.069,12.070
26065,-0.36211,0.00011418,9.4565,9.3940,9.5291,9.4286,9.3603,9.1457,9.0663,9.0327,9.0677,8.9949,8.9480,9.0318
100093630///677809,-0.34622,0.00011421,9.1395,8.9209,8.9764,9.0509,8.9412,8.9190,8.6593,8.4907,8.5961,8.7181,8.7583,8.6482
8815,-0.32142,0.00011439,11.534,11.446,11.469,11.568,11.484,11.608,11.262,11.269,11.041,11.126,11.267,11.216
339231,-0.37237,0.00011451,8.6039,8.6913,8.6388,8.5157,8.5530,8.3873,8.3573,8.2504,8.0882,8.1435,8.1892,8.1271
29082///10548,-0.41588,0.00011482,8.6733,8.5139,8.4106,8.3585,8.5241,8.3912,8.1719,8.2026,8.1490,7.9333,7.9424,7.9771
3608,-0.29902,0.00011604,11.126,10.917,10.925,11.036,11.078,11.016,10.756,10.658,10.657,10.702,10.768,10.762
692106///692087///125144///26800,-0.30837,0.00011667,8.1510,8.2244,8.0408,8.0220,8.2410,8.0530,7.7966,7.8539,7.8121,7.7621,7.8656,7.7916
122961,-0.29243,0.00011667,8.8235,8.6741,8.7760,8.7719,8.6869,8.8241,8.4481,8.5237,8.4193,8.4268,8.5739,8.4101
79068,-0.30259,0.00011696,10.106,10.142,10.122,9.9548,10.006,9.9812,9.7759,9.8229,9.8009,9.7246,9.6692,9.7032
3572,0.45802,0.00011717,8.2535,8.4051,8.3779,8.1557,8.1548,8.5390,8.8258,8.7625,8.9151,8.6703,8.5972,8.8633
10044,0.28380,0.00011775,8.1885,8.1735,8.1322,8.2108,8.1623,8.0814,8.3318,8.3960,8.4949,8.4584,8.4297,8.5407
9776,0.29740,0.00011786,8.4659,8.4858,8.4699,8.3740,8.3114,8.3594,8.7699,8.7513,8.7426,8.6359,8.6171,8.7339
29902,-0.44699,0.00012020,8.2480,8.2583,8.1998,8.3967,8.4524,8.2515,7.8852,7.6482,7.6619,7.9454,8.0311,7.9530
645687,0.70460,0.00012082,9.5025,8.7548,9.2543,9.5764,9.3845,9.5360,10.068,10.198,10.104,10.021,9.9439,9.9019
58476,0.93348,0.00012353,8.5431,8.2505,8.2263,8.5932,8.2086,7.8264,9.0178,9.2828,9.8089,8.9799,8.8453,9.3144
57572,0.31875,0.00012420,8.0066,8.0781,8.0304,7.9480,7.9099,7.9797,8.2691,8.3648,8.4468,8.2782,8.1663,8.3399
3833,-0.58391,0.00012503,8.5585,8.3945,8.5950,8.7191,8.8611,8.6863,7.9859,7.8648,7.8016,8.2856,8.3101,8.0631
100526760///95,-0.30727,0.00012519,8.2759,8.2413,8.2428,8.1556,8.2226,8.0372,7.8872,7.9513,7.9310,7.9243,7.8367,7.8011
2896,0.50675,0.00012548,10.867,10.832,10.938,10.719,10.683,10.744,11.359,11.551,11.447,11.052,11.075,11.338
29127,-0.75983,0.00012574,9.2769,8.9750,9.2776,9.5455,9.6019,9.6034,8.4727,8.2339,8.5144,8.8231,8.8714,8.8058
4904,-0.31218,0.00012615,10.719,10.756,10.885,10.811,10.800,10.751,10.506,10.489,10.413,10.548,10.570,10.324
23582,0.38666,0.00012616,9.8353,9.7147,9.6377,9.5496,9.5723,9.7608,10.149,10.170,10.152,9.9116,9.9676,10.040
256586,0.33364,0.00012625,8.7197,8.8028,8.5019,8.6190,8.7329,8.7180,9.1090,9.0109,8.9705,8.9287,9.0502,9.0269
57659,-0.34702,0.00012647,8.4564,8.5080,8.5825,8.4871,8.4430,8.3173,8.1172,8.2211,8.2460,8.0117,8.0200,8.0961
5436,-0.24440,0.00012657,10.726,10.673,10.686,10.692,10.746,10.642,10.455,10.474,10.419,10.395,10.453,10.503
3843,-0.32925,0.00012702,8.6550,8.4799,8.6625,8.7479,8.5976,8.6205,8.2696,8.1763,8.3433,8.4217,8.3007,8.2762
2314,-0.33567,0.00012704,9.3958,9.4123,9.4433,9.5246,9.3998,9.6596,9.1262,9.0482,9.2386,9.1695,9.0724,9.1665
6132,-0.25389,0.00012720,13.227,13.136,13.205,13.274,13.258,13.193,12.937,12.960,12.901,12.978,13.015,12.979
682,0.49206,0.00012795,10.033,9.9944,10.194,10.162,10.046,9.7914,10.662,10.678,10.355,10.310,10.525,10.643
9388,-0.28329,0.00012861,10.969,10.885,10.936,10.998,10.968,10.821,10.628,10.556,10.740,10.665,10.640,10.649
29102,-0.39403,0.00012870,8.2790,8.2563,8.4293,8.3377,8.2555,8.1672,7.9178,7.6501,7.8489,7.9685,7.9377,8.0378
100616358///10608,-0.35427,0.00012884,8.6513,8.7630,8.7515,8.6300,8.5571,8.7963,8.4518,8.4147,8.3544,8.1917,8.2427,8.3683
6240,-0.34897,0.00012895,9.1832,9.1721,9.2506,9.3003,9.3709,9.3938,8.9535,8.8187,8.8451,9.0107,9.0615,8.8877
2885,0.27506,0.00013073,8.7421,8.6986,8.6809,8.8225,8.7373,8.7292,8.9015,8.9597,9.0462,9.0424,9.0305,9.0806
83540,-1.0059,0.00013382,8.6827,8.2848,8.2217,8.9990,8.6177,8.8911,7.5268,7.0118,7.5342,8.0223,7.9786,7.5876
100287171///375260,-0.33808,0.00013410,8.3996,8.2439,8.4453,8.1917,8.1875,8.1720,7.9460,8.0017,7.9398,7.9339,7.9331,7.8570
100422899///100422832///27113,-0.36083,0.00013510,8.4683,8.2763,8.4521,8.4273,8.1333,8.2475,8.0117,7.9895,7.8997,8.0008,7.9933,7.9448
55351,-0.24039,0.00013510,9.0901,9.1127,9.0829,9.0407,9.0291,8.9993,8.8296,8.8520,8.8402,8.8173,8.7821,8.7912
204,-0.23174,0.00013581,8.1943,8.1576,8.1688,8.2250,8.1517,8.2024,7.9641,7.9645,7.8940,7.9655,7.9626,7.9587
100529264///112398,-0.25970,0.00013785,9.5213,9.5247,9.5371,9.5278,9.3875,9.4385,9.2419,9.2392,9.2199,9.2750,9.2339,9.1689
645455///9859,-0.31760,0.00013943,9.3091,9.3312,9.2418,9.3826,9.3056,9.4756,8.9606,8.9035,9.1285,9.0641,9.0071,9.0764
9768,-0.44536,0.00013988,9.1345,9.1600,9.0885,9.4132,9.4117,9.1278,8.7675,8.5871,8.7129,8.8515,8.9457,8.7987
5694,-0.30819,0.00014073,11.282,11.220,11.228,11.318,11.293,11.186,10.906,10.876,10.814,10.991,11.059,11.034
5530,-0.43280,0.00014163,9.8729,9.6377,9.8955,9.5482,9.5313,9.5954,9.2916,9.2733,9.3704,9.1792,9.1129,9.2569
7155,-0.29443,0.00014199,9.4410,9.5672,9.5203,9.4495,9.4665,9.3408,9.1911,9.0733,9.2297,9.1177,9.1795,9.2274
66008,0.34851,0.00014403,8.5400,8.3013,8.5646,8.6198,8.5335,8.6676,8.9487,8.9385,8.8789,8.8563,8.8199,8.8756
51330,-0.57941,0.00014403,10.606,10.668,10.626,10.941,10.829,10.936,10.210,9.9759,9.9007,10.378,10.459,10.206
10985,-0.30293,0.00014425,8.4799,8.4466,8.4743,8.3386,8.2676,8.5129,8.1522,8.0600,8.1571,8.1617,8.0799,8.0914
389,0.28187,0.00014446,8.9023,8.8589,9.0027,9.0727,8.9670,9.0565,9.2173,9.2924,9.2828,9.2735,9.2228,9.2626
5962,0.30655,0.00014547,8.2455,8.1527,8.1347,8.2332,8.1102,8.2623,8.5274,8.5883,8.5874,8.4134,8.3829,8.4785
64976,-0.27026,0.00014664,9.1892,9.1391,9.0486,9.1389,9.0866,9.0511,8.8594,8.8265,8.7464,8.8505,8.9274,8.8219
1371,0.45853,0.00014998,8.4898,8.2839,8.6128,8.6497,8.6811,8.3585,8.9410,8.8669,8.9124,9.0763,9.1564,8.8740
8793,-0.39116,0.00015013,8.3366,8.4612,8.3450,8.0537,8.0842,8.2758,7.8571,7.8749,7.8547,7.8770,7.8225,7.9233
1141,-0.37558,0.00015087,8.0893,8.3643,8.2435,8.2715,8.1441,8.1564,7.8802,7.9159,7.7314,7.7641,8.0068,7.7174
3692,-0.30435,0.00015113,10.750,10.610,10.610,10.704,10.776,10.667,10.434,10.362,10.244,10.401,10.485,10.365
80895,-0.31119,0.00015127,8.7214,8.8637,8.7442,8.8268,8.7487,8.7151,8.4357,8.3344,8.4322,8.4673,8.4571,8.6261
10898,-0.41941,0.00015305,9.0631,9.1589,9.2791,9.1967,8.9472,8.8445,8.7642,8.6460,8.5964,8.6184,8.5964,8.7517
10120,-0.30988,0.00015411,9.1867,9.2840,9.1847,9.1847,9.0460,9.0793,8.8147,8.8583,8.9463,8.8050,8.7598,8.9220
7430,-0.32435,0.00015429,8.4950,8.5662,8.5610,8.7099,8.6770,8.7623,8.3140,8.3580,8.2094,8.3220,8.2450,8.3769
4513,0.23392,0.00015436,13.817,13.825,13.894,13.837,13.856,13.861,14.075,14.133,14.123,14.037,14.053,14.073
8667,-0.52581,0.00015463,8.6507,8.1269,8.1482,8.2840,8.2377,8.0642,7.7458,7.5993,7.6921,7.6523,7.7329,7.9344
7405,-0.43284,0.00015601,8.9766,8.8638,8.8413,8.7403,8.6227,8.5264,8.3898,8.3397,8.4435,8.2000,8.2545,8.3465
51078,-0.29894,0.00015890,8.7837,8.6712,8.6311,8.6701,8.5678,8.4830,8.3378,8.3399,8.3554,8.2890,8.3514,8.3398
26009,-0.33011,0.00015963,8.5315,8.3843,8.6708,8.3789,8.4908,8.4981,8.2432,8.0494,8.1434,8.1909,8.1486,8.1983
56616,-0.30430,0.00015986,9.9172,10.127,9.9378,9.9655,9.9962,10.044,9.7145,9.6616,9.5838,9.7034,9.8189,9.6794
23643,0.54646,0.00016312,9.4414,9.4077,9.2465,9.5149,9.3576,9.5231,9.9178,9.7545,9.6981,10.129,10.313,9.9569
7381,-0.23453,0.00016328,8.9390,8.9090,8.9177,8.9743,8.8722,8.8433,8.6695,8.6719,8.6583,8.6753,8.7070,8.6662
5577,-0.38717,0.00016399,9.8586,9.7450,9.8505,10.074,10.051,10.116,9.5249,9.5635,9.6385,9.4713,9.5529,9.6212
11267,-0.26397,0.00016406,9.7524,9.6475,9.6972,9.7622,9.6885,9.6844,9.4481,9.4516,9.3161,9.4450,9.4900,9.4977
26499,0.37983,0.00016481,9.1990,9.1073,9.1635,9.1781,9.2658,9.3288,9.6664,9.4916,9.4507,9.7001,9.7596,9.4532
27018,-0.31376,0.00016541,12.935,12.969,12.982,12.858,12.917,12.925,12.701,12.743,12.652,12.465,12.514,12.629
11253,0.30618,0.00016556,8.7648,8.6172,8.5991,8.6170,8.5741,8.4746,8.9473,8.9711,8.9431,8.8031,8.8960,8.9233
22928,0.34412,0.00016704,8.8607,8.6395,8.7021,8.6569,8.6898,8.4642,8.9938,8.9703,8.9789,8.9954,9.0387,9.1008
100653247///56940,0.30485,0.00016704,8.8408,8.7246,8.7142,8.6889,8.6452,8.5710,8.9543,9.0259,9.1089,9.0049,8.9232,8.9968
4144,-0.27584,0.00016705,9.6154,9.5661,9.5732,9.4971,9.4932,9.6033,9.3556,9.3567,9.2083,9.2293,9.2144,9.3289
6228,-0.25173,0.00016733,11.210,11.191,11.092,11.101,11.097,11.159,10.851,10.824,10.922,10.937,10.918,10.888
25934,-0.41140,0.00016801,9.6003,9.1920,9.5640,9.6754,9.5322,9.4916,9.1068,9.0229,9.1530,9.0478,9.0799,9.1768
57409,0.31854,0.00016838,8.0726,8.0393,8.0008,8.0286,7.9167,7.8064,8.2609,8.3568,8.3664,8.3186,8.1836,8.2893
23451,-0.29202,0.00016889,9.3328,9.3741,9.3368,9.2561,9.3197,9.5320,9.1182,9.0337,9.0878,9.0061,9.0781,9.0754
1051,0.34083,0.00016889,9.0926,9.1706,8.8568,9.1125,9.1020,9.1174,9.4613,9.3621,9.3682,9.4018,9.5515,9.3519
55726,-0.50028,0.00016889,9.8594,9.5533,9.5323,9.8570,9.7851,9.4778,9.0117,9.0047,9.1431,9.3524,9.2851,9.2664
55760,0.46456,0.00016964,9.1430,8.6613,9.1634,9.0754,9.1302,9.0684,9.6609,9.5128,9.4963,9.4236,9.4181,9.5174
100526831///100526830///445329///6818,-0.49450,0.00017024,8.5320,8.5035,8.3796,8.1307,8.1290,8.1343,7.6198,7.7807,7.8615,7.7536,7.9586,7.8680
23625,0.33721,0.00017180,9.7283,9.6154,9.7041,9.6327,9.4868,9.5305,9.9003,10.042,10.047,9.8402,9.8706,10.021
94163///26811///6202,-0.27882,0.00017196,12.731,12.723,12.711,12.803,12.799,12.810,12.401,12.399,12.510,12.565,12.580,12.448
10856,-0.32662,0.00017207,8.6312,8.6589,8.6589,8.8237,8.7599,8.8178,8.3576,8.3327,8.3023,8.4304,8.5596,8.4082
203068,-0.30126,0.00017292,12.698,12.790,12.760,12.842,12.781,12.880,12.532,12.374,12.385,12.562,12.572,12.518
9474,-0.25604,0.00017515,8.4583,8.3018,8.3727,8.3881,8.3841,8.3118,8.1476,8.0278,8.1421,8.1183,8.0982,8.1466
4924,0.49638,0.00017561,9.5173,9.5489,9.6567,9.5141,9.4471,9.1401,10.053,10.148,10.055,9.7512,9.8748,9.9208
5476,0.48195,0.00017675,10.729,10.356,10.647,10.502,10.445,10.376,10.991,11.126,11.183,10.763,10.849,11.034
51367,-0.43122,0.00017954,9.1422,8.9196,8.9502,9.1539,8.9930,9.3772,8.6801,8.6435,8.5720,8.5635,8.7873,8.7023
64083,0.38696,0.00018039,10.045,9.8411,10.108,10.265,10.109,10.180,10.457,10.438,10.629,10.427,10.409,10.510
8704,-0.38881,0.00018546,8.3402,8.2651,8.4478,8.5126,8.3055,8.1572,7.8028,7.9993,8.0018,8.0859,7.8393,7.9665
201725///54543,-0.26982,0.00018621,11.891,11.878,11.841,11.827,11.866,11.792,11.661,11.613,11.488,11.476,11.640,11.598
6165,-0.28308,0.00018659,8.7795,8.8881,8.7184,8.6858,8.7615,8.6503,8.4260,8.5220,8.4527,8.4844,8.5063,8.3936
57470,-0.25656,0.00018731,10.439,10.489,10.500,10.475,10.423,10.346,10.214,10.245,10.197,10.171,10.099,10.205
27244,-0.42108,0.00018770,8.9904,8.8297,8.9144,8.9509,8.9510,8.5658,8.3554,8.3077,8.4691,8.4469,8.5762,8.5204
3837,-0.32324,0.00018951,10.091,9.8658,10.086,10.157,10.096,10.051,9.7253,9.5961,9.7286,9.8042,9.8050,9.7479
101928625///9412,-0.32990,0.00018958,8.7707,8.6789,8.5538,8.7731,8.6389,8.7104,8.2426,8.2580,8.3161,8.4507,8.4782,8.4008
10296,-0.31587,0.00018963,9.5778,9.4217,9.3408,9.3521,9.3489,9.2694,9.0894,9.0010,9.1009,9.0308,9.1597,9.0336
8560,0.36263,0.00019267,10.186,10.111,10.159,10.127,10.089,9.8681,10.518,10.506,10.590,10.333,10.369,10.400
