Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC KSHV 72h, rep1","LEC control, rep2","LEC KSHV 72h, rep2","LEC control, rep3","LEC KSHV 72h, rep3","LEC control, rep4","LEC KSHV 72h, rep4","LEC control, rep5","LEC KSHV 72h, rep5","LEC control, rep6","LEC KSHV 72h, rep6"
8125,-0.41422,0.0000036956,9.7453,9.3511,9.7109,9.2697,9.7815,9.2597,9.7653,9.3426,9.7895,9.3947,9.5836,9.2729
1012,0.59853,0.0000037096,8.3296,8.9618,8.1180,8.9799,8.3425,9.0083,8.5015,8.8758,8.4666,8.7450,8.2482,9.0268
5836,-0.59503,0.0000037382,8.4560,7.6771,8.2885,7.6822,8.4040,7.8676,8.4285,7.7324,8.1201,7.6092,8.1228,7.6812
22974,-0.79180,0.0000037382,9.7494,8.9955,9.5637,8.8221,9.8115,8.9971,10.013,9.2963,10.080,9.1622,9.9388,9.1323
102465483///6158,-0.37238,0.0000037588,11.134,10.634,11.048,10.726,11.118,10.658,11.085,10.686,11.059,10.788,11.052,10.769
6634,-0.44421,0.0000038129,11.288,10.964,11.328,10.870,11.282,10.683,11.276,10.798,11.246,10.953,11.319,10.806
30850,0.52520,0.0000038148,8.1866,8.5650,8.2213,8.7292,8.2084,8.7524,8.3270,8.7172,8.1635,8.6441,7.9721,8.8221
56990,0.45260,0.0000038156,8.0646,8.6747,8.1301,8.5985,8.1372,8.4959,8.1283,8.4026,8.0426,8.4642,8.0130,8.5956
8898,-0.42727,0.0000038246,8.9920,8.5488,8.8419,8.5646,9.0151,8.5648,8.8709,8.4543,8.8666,8.4136,8.9499,8.4267
4176,-0.53461,0.0000038480,9.1993,8.6399,9.1685,8.5705,9.2766,8.5880,9.3098,8.7574,9.3115,8.8827,9.0703,8.6899
57381,-0.54742,0.0000038829,10.056,9.3194,10.009,9.3040,9.9062,9.2990,9.6747,9.2780,9.7328,9.4013,9.8698,9.3621
4190,-0.44399,0.0000039395,11.360,10.882,11.326,10.819,11.285,10.722,11.269,10.830,11.283,10.934,11.119,10.791
2632,-0.44723,0.0000039395,11.259,10.954,11.389,10.769,11.327,10.887,11.393,10.984,11.444,11.011,11.326,10.849
8087,-0.35121,0.0000040203,8.3667,7.9581,8.2400,7.9340,8.2903,7.9482,8.3285,7.9295,8.3487,7.9568,8.2321,7.9725
81552,0.41104,0.0000040325,10.878,11.180,10.779,11.196,10.883,11.202,10.825,11.216,10.803,11.265,10.637,11.212
54902,-0.51766,0.0000041324,9.8048,9.1644,9.7299,9.2450,9.7824,9.2528,9.7117,9.0833,9.5786,9.0570,9.5015,9.2005
2339,-0.35849,0.0000041654,8.6252,8.1815,8.6454,8.2401,8.5203,8.2491,8.6218,8.2261,8.5103,8.2596,8.5858,8.2014
25948,0.49770,0.0000043334,8.2084,8.6941,8.1482,8.6987,8.1603,8.7193,8.0313,8.5506,8.0374,8.5179,8.3084,8.6997
7386,-0.38943,0.0000043521,11.806,11.236,11.709,11.279,11.652,11.347,11.664,11.271,11.602,11.311,11.614,11.267
29093,-0.43253,0.0000044109,9.2919,8.9132,9.3661,8.9434,9.3160,8.7472,9.4397,8.8815,9.3041,9.0249,9.3045,8.9168
10025,-0.35657,0.0000044109,8.2320,7.8287,8.2075,7.8676,8.2738,7.8220,8.2695,7.8728,8.1167,7.8961,8.1983,7.8712
1846,0.39354,0.0000044308,8.8553,9.2438,8.8363,9.3876,8.8981,9.3488,8.9164,9.2185,8.9306,9.1852,8.8529,9.2669
29100,0.42963,0.0000044364,8.6350,9.0407,8.6504,8.9969,8.4467,8.9766,8.6158,8.9453,8.4741,9.0903,8.6504,9.0004
54910,0.49212,0.0000044510,8.5064,8.8424,8.5643,8.9201,8.4853,8.9689,8.3716,8.8311,8.2968,8.8951,8.2884,9.0079
64847,-0.51168,0.0000044703,9.7156,9.1274,9.7266,9.1678,9.6663,9.3112,9.6211,9.0059,9.4898,9.0845,9.7605,9.2130
100506248///100422885///100422872///100302285///728026///5757,-0.46161,0.0000044760,11.985,11.605,12.117,11.643,12.113,11.661,12.174,11.767,12.224,11.754,12.284,11.696
121441,0.79316,0.0000045074,8.1049,8.7325,7.7133,8.7005,8.1878,8.7685,8.1116,8.6383,7.9893,8.8263,7.5687,8.7684
11343,-0.37304,0.0000045074,10.053,9.7848,10.093,9.7448,10.130,9.8190,10.168,9.6948,10.090,9.7473,10.224,9.7289
30968,-0.46116,0.0000045162,9.9275,9.3965,9.7678,9.2838,9.7872,9.2550,9.9438,9.4598,9.8467,9.4914,9.7850,9.4047
142,-0.45493,0.0000045802,9.9085,9.4757,9.9770,9.4168,10.017,9.5600,10.100,9.6919,9.9888,9.6283,10.029,9.5180
513,-0.42709,0.0000046139,9.2322,8.7255,9.1613,8.7647,9.2280,8.7263,9.3136,8.7675,9.1559,8.8529,9.0374,8.7290
84919,0.70294,0.0000046326,9.2224,9.7118,8.6958,9.5616,8.9538,9.9115,8.9360,9.5745,8.9599,9.4963,8.9286,9.6584
55872,-0.96952,0.0000046553,9.5301,8.6488,9.2898,8.1751,9.3620,8.4626,9.7435,8.7107,9.5784,8.8971,9.8367,8.6291
4758,0.77314,0.0000046667,8.3518,9.0525,7.8765,9.0429,8.1742,9.0244,8.4962,8.9101,8.4173,8.9065,8.0270,9.0454
2876,0.48845,0.0000047187,12.251,12.804,12.120,12.728,12.221,12.783,12.442,12.811,12.371,12.803,12.433,12.841
8508,-0.39629,0.0000047847,8.9049,8.4457,8.9632,8.5723,8.8915,8.4718,8.8735,8.4685,8.8037,8.3797,8.8224,8.5435
100529063///8106///599,-0.41663,0.0000048193,11.035,10.640,11.091,10.737,10.997,10.635,10.996,10.479,10.969,10.554,11.085,10.628
81034,0.48884,0.0000048484,8.8560,9.2725,8.6254,9.1564,8.7965,9.3598,8.9345,9.2351,8.8075,9.2623,8.7027,9.3696
10073,-0.42153,0.0000048988,8.6331,8.2143,8.8817,8.3148,8.7077,8.3424,8.7022,8.3664,8.7363,8.3797,8.7895,8.3037
58986,0.40274,0.0000049281,9.1069,9.3134,8.8748,9.3426,8.9880,9.4195,8.9229,9.3079,8.9143,9.3745,8.9064,9.3719
401505,-0.50935,0.0000049700,10.892,10.381,10.759,10.290,10.776,10.137,10.908,10.400,10.871,10.526,10.894,10.311
6612,-0.45299,0.0000051294,10.485,10.139,10.513,10.055,10.567,9.8966,10.588,10.046,10.512,10.137,10.358,10.031
375033,-0.46592,0.0000051332,8.9750,8.3859,8.8710,8.2093,8.9023,8.4404,8.8087,8.4578,8.7524,8.4638,8.7936,8.3503
5638,0.74427,0.0000051572,8.7207,9.3565,8.4239,9.2633,8.7619,9.3360,8.6531,9.2869,8.6431,9.1693,8.1677,9.4241
196383,0.56778,0.0000051572,8.3699,8.9397,8.3462,9.0183,8.3173,9.0187,8.4432,8.7404,8.1592,8.7782,8.2002,8.7474
4794,0.54374,0.0000051612,8.1218,8.5903,8.3041,8.5834,8.1913,8.5574,8.0063,8.6266,7.9957,8.7908,7.9500,8.6831
3911,-0.46881,0.0000051642,9.0001,8.5282,9.1598,8.6716,9.2235,8.6293,8.9258,8.5204,9.0658,8.5697,9.0060,8.6489
5872,0.44684,0.0000051668,12.158,12.643,12.216,12.751,12.273,12.709,12.237,12.529,12.203,12.532,12.062,12.666
10423,0.48510,0.0000051824,10.598,11.002,10.471,11.014,10.427,10.925,10.285,10.766,10.398,10.911,10.421,10.891
51260,-0.50995,0.0000051885,8.5689,8.0378,8.3532,7.9077,8.4705,7.8937,8.4354,7.8188,8.5325,7.9694,8.2246,7.8980
197259,0.82458,0.0000052288,8.8405,9.7924,8.7042,9.5510,8.8420,9.4354,8.9639,9.9876,8.9235,9.9448,9.1991,9.7095
6122,-0.41233,0.0000052373,13.527,13.092,13.422,13.094,13.512,12.967,13.499,13.007,13.467,13.054,13.292,13.029
26234,-0.45202,0.0000053057,8.6204,8.0440,8.3879,7.9789,8.5414,8.0326,8.4939,8.0229,8.3787,8.0633,8.5975,8.1658
27143,0.79256,0.0000053790,8.5340,9.1254,8.4948,9.3881,8.5878,9.3905,8.4005,8.9849,8.2878,8.9901,8.0901,9.2711
1632,-0.46213,0.0000053937,8.7702,8.2280,8.8178,8.3698,8.7118,8.1934,8.6670,8.1593,8.6992,8.1894,8.5301,8.2833
100847052///677835///1736,-0.45423,0.0000054442,9.5695,9.1196,9.5652,8.9899,9.6169,8.9315,9.5345,9.1242,9.4564,9.1885,9.4117,9.0751
79581,0.37474,0.0000054442,8.9392,9.4004,9.0086,9.3818,9.0104,9.3377,9.1161,9.4571,9.1069,9.4142,9.0109,9.4493
3315,-0.54316,0.0000055300,12.809,12.080,12.643,12.204,12.698,12.127,12.540,11.913,12.497,12.002,12.487,12.089
57153,0.45452,0.0000055386,8.7107,9.1278,8.6412,9.1733,8.6642,9.2348,8.6613,9.0157,8.5272,8.9422,8.6594,9.0973
1978,0.36204,0.0000055498,10.029,10.518,10.164,10.488,10.132,10.444,10.188,10.491,10.144,10.561,10.200,10.528
27236,0.46702,0.0000056423,7.9275,8.3571,7.8404,8.3149,7.8563,8.4322,7.8655,8.1772,7.8714,8.2337,7.6575,8.3055
10435,0.45858,0.0000057354,8.0387,8.5130,8.0254,8.3951,8.0509,8.4871,8.1293,8.4725,7.9041,8.6246,8.1781,8.5856
2752,-0.36135,0.0000057605,8.3345,8.0267,8.2874,7.8961,8.2563,7.8776,8.2635,7.9617,8.3293,7.9226,8.3738,7.9919
51246,0.41713,0.0000058136,10.291,10.697,10.231,10.714,10.261,10.859,10.291,10.606,10.222,10.588,10.326,10.661
9588,-0.34032,0.0000059021,11.731,11.444,11.684,11.389,11.736,11.340,11.771,11.339,11.782,11.433,11.699,11.416
2630,0.43747,0.0000059498,8.5736,8.9905,8.4129,8.8965,8.5130,8.9597,8.6020,8.8801,8.4013,8.8340,8.3537,8.9207
64400,0.51730,0.0000060350,8.7270,9.2298,8.7511,9.2316,8.6605,9.2497,8.5140,9.0146,8.4784,9.0908,8.7452,9.1636
124222,0.47838,0.0000060488,8.0308,8.5396,8.2122,8.4159,7.8828,8.5073,8.1272,8.5704,7.9465,8.4745,8.0296,8.5916
100532731///648,-0.39825,0.0000060844,9.5208,9.0665,9.3776,9.0118,9.4385,9.0640,9.4342,9.1666,9.5506,9.1491,9.5326,9.0069
83982,-0.43954,0.0000061108,8.2721,7.8236,8.3647,7.9445,8.1303,7.6738,8.2625,7.8468,8.3117,7.8211,8.2322,7.8263
51258///10558,-0.44466,0.0000061108,8.8430,8.4955,8.9461,8.4042,8.7813,8.2038,8.8607,8.3727,8.7822,8.4028,8.7573,8.4236
4067,0.54101,0.0000061195,8.5830,9.0233,8.4722,8.9698,8.6498,9.2771,8.5257,9.0167,8.4276,8.9035,8.3759,9.0899
254863,-0.45410,0.0000061931,9.2239,8.8285,9.2883,8.7847,9.2072,8.8008,9.2579,8.7773,9.0735,8.8242,9.4469,8.7576
871,0.47578,0.0000061941,10.540,11.032,10.410,11.135,10.562,11.117,10.619,11.001,10.579,10.948,10.759,11.090
7384,-0.36753,0.0000062086,10.839,10.478,10.816,10.531,10.792,10.416,10.945,10.487,10.814,10.546,10.866,10.408
92912,-0.41193,0.0000062086,10.330,9.8980,10.132,9.7756,10.305,9.9300,10.239,9.7712,10.344,9.8448,10.212,9.8708
1265,-0.54124,0.0000062168,10.012,9.3686,9.9021,9.2760,9.9566,9.3584,10.099,9.4831,10.026,9.5868,9.7448,9.4204
10618,0.35167,0.0000062566,8.2752,8.6105,8.2794,8.5574,8.2143,8.6351,8.2257,8.6004,8.2449,8.4920,8.1547,8.6088
3087,-0.66993,0.0000063289,9.8217,8.9474,9.8640,8.8307,9.7831,9.0040,9.4624,9.0173,9.4094,9.0350,9.4915,8.9780
55501,0.59185,0.0000063293,8.5800,9.0126,8.4857,9.1265,8.5662,9.0119,8.2520,8.9087,8.3365,8.9083,8.1831,8.9865
54987,-0.44169,0.0000064512,9.7783,9.3557,9.8219,9.3014,9.7718,9.2666,9.5853,9.1447,9.6445,9.2301,9.6419,9.2952
10096,0.37436,0.0000065141,9.5817,10.068,9.6263,9.8647,9.6865,10.040,9.6307,10.038,9.6801,10.015,9.6265,10.052
23766///23710,-1.0417,0.0000065385,9.7527,8.7042,9.9952,8.7370,9.8303,8.6038,9.3049,8.3169,9.2880,8.3806,9.2887,8.4674
55246,-0.45132,0.0000066034,8.6500,8.2311,8.5561,8.1362,8.7082,8.1837,8.5242,7.9779,8.5538,8.0602,8.4929,8.1882
23394,-0.46023,0.0000066560,9.1979,8.5071,9.0723,8.4912,9.0676,8.6121,8.9283,8.5489,8.9292,8.5395,8.9340,8.6693
8409,-0.42180,0.0000066794,10.669,10.230,10.568,10.249,10.583,10.077,10.695,10.116,10.598,10.248,10.469,10.132
84273,-0.52751,0.0000067144,9.5778,9.0953,9.6548,9.0893,9.5295,9.0111,9.4382,8.8357,9.3821,8.8124,9.4584,9.0319
1350,-0.39282,0.0000067618,11.403,10.914,11.319,10.954,11.302,10.884,11.270,10.799,11.281,10.915,11.158,10.910
389203,-0.41452,0.0000068618,8.6811,8.2035,8.7120,8.1824,8.5685,8.1038,8.5710,8.2046,8.5201,8.1299,8.4485,8.1899
285203,0.57848,0.0000069628,8.3049,8.8934,8.0076,8.7553,8.2642,9.0049,8.4334,8.7194,8.2508,8.7322,8.1529,8.7795
51082,-0.48679,0.0000070102,10.049,9.4932,9.8798,9.5023,9.9642,9.4005,9.8427,9.2471,9.8000,9.3659,9.7627,9.3683
10923,-0.33952,0.0000070247,9.2034,8.8004,9.1080,8.7348,9.0752,8.7507,9.1425,8.7646,9.1187,8.7966,9.0397,8.8031
6596,-0.67955,0.0000070900,9.2836,8.3721,9.3080,8.4336,9.3171,8.5273,8.9549,8.3599,8.9860,8.4726,8.8237,8.4305
152503,-0.46907,0.0000071776,8.8594,8.4388,8.9269,8.4701,8.8664,8.5594,8.7711,8.3410,8.9098,8.2399,8.9938,8.4640
50807,-0.58589,0.0000072297,9.9449,9.4349,9.9432,9.4040,9.9936,9.6352,9.9793,9.2513,9.8770,9.0934,9.9594,9.3633
81890,-0.39752,0.0000072997,8.1513,7.7860,8.0864,7.8035,8.1923,7.6485,8.2326,7.7500,8.1222,7.8077,8.2628,7.8669
101929368///2280,0.49624,0.0000073591,11.013,11.540,11.038,11.467,11.089,11.439,11.124,11.544,11.093,11.582,10.748,11.512
163,-0.42697,0.0000074155,9.9856,9.5815,9.9136,9.5981,9.9941,9.6159,9.9097,9.4003,9.8807,9.3874,10.010,9.5487
7057,-0.64597,0.0000074208,11.003,10.501,10.922,10.347,11.097,10.407,10.789,10.053,10.827,10.077,10.917,10.294
10999,0.40586,0.0000074208,8.5256,8.9425,8.4443,8.8785,8.4573,8.8993,8.6384,8.9294,8.4438,8.9310,8.6439,9.0076
10844,-0.34429,0.0000074363,8.1390,7.8807,8.2284,7.8281,8.1403,7.8020,8.0986,7.7761,8.1174,7.8209,8.2273,7.7775
100533970///30851///5026,0.38828,0.0000074363,11.000,11.305,10.838,11.351,10.838,11.358,11.010,11.232,10.982,11.287,10.894,11.359
221749,-0.36499,0.0000074927,8.5300,8.1187,8.4324,8.1384,8.5927,8.1454,8.4958,8.0681,8.4680,8.0937,8.3763,8.1406
57130,0.41481,0.0000075176,8.7010,9.0253,8.7415,9.0466,8.7192,9.1280,8.5899,8.9827,8.6065,9.0417,8.4992,9.1219
637,0.38592,0.0000076157,9.5941,9.9699,9.6322,9.8700,9.4884,9.9229,9.5937,9.9268,9.6092,9.9702,9.4213,9.9945
100533970///30851,0.35789,0.0000076728,12.280,12.619,12.226,12.668,12.255,12.688,12.336,12.556,12.378,12.696,12.293,12.689
51373,-0.33918,0.0000076893,9.5365,9.2205,9.5340,9.1471,9.4437,9.0884,9.4891,9.1185,9.5015,9.2301,9.4943,9.1593
51329,-0.46477,0.0000078091,9.8589,9.3907,9.9211,9.3672,9.9160,9.3217,9.8756,9.3099,9.7491,9.3535,9.5814,9.3705
3612,0.35954,0.0000078157,9.2455,9.6461,9.1862,9.4605,9.1853,9.5636,9.1284,9.5114,9.2348,9.5334,9.1302,9.5526
116938///116936///6122,-0.34500,0.0000078613,13.660,13.324,13.650,13.341,13.687,13.220,13.638,13.256,13.632,13.288,13.530,13.298
100861437///83871,-0.50457,0.0000080059,9.5920,8.8403,9.4771,9.0375,9.5398,9.0065,9.4000,8.8532,9.3061,8.8808,9.2641,8.9334
641700,0.32898,0.0000080394,11.545,11.854,11.571,11.839,11.516,11.815,11.545,11.797,11.476,11.884,11.452,11.891
10589,-0.47778,0.0000081994,9.9041,9.5398,9.8558,9.4671,9.9695,9.4218,10.017,9.5184,9.9609,9.5832,9.9093,9.2198
11059,-0.50119,0.0000082172,9.1325,8.7023,9.1472,8.5348,9.1905,8.8681,9.1534,8.5921,8.9874,8.6058,9.2306,8.5313
1019,-0.40397,0.0000082390,10.801,10.443,10.788,10.433,10.764,10.352,10.948,10.363,10.850,10.403,10.648,10.381
11072,0.46477,0.0000082624,8.3517,8.8895,8.3683,8.8931,8.4414,8.8367,8.5771,9.0162,8.6176,9.0387,8.5113,8.9819
7298,-0.33398,0.0000082702,9.3547,9.0367,9.3052,9.0105,9.3680,9.0201,9.4296,9.0819,9.4614,9.0789,9.3666,9.0535
6210,-0.36217,0.0000083334,9.4731,9.0613,9.5010,9.0501,9.4591,9.0006,9.3952,9.0575,9.2999,9.0519,9.3684,9.1025
2631,-0.51167,0.0000084706,10.032,9.2261,9.7691,9.3495,9.8550,9.4773,10.034,9.3095,9.8772,9.4818,9.7576,9.4115
51255,-0.44122,0.0000085224,11.360,10.805,11.271,10.784,11.293,10.699,11.331,10.908,11.307,11.024,11.229,10.925
56993,-0.43143,0.0000085408,8.7959,8.4241,8.8474,8.4470,8.7943,8.2881,8.9779,8.5362,8.8561,8.5371,8.9298,8.3802
100093631///2970///2969,-0.50276,0.0000085792,10.971,10.239,10.779,10.349,10.924,10.569,10.853,10.270,10.775,10.255,10.731,10.335
55205,0.81623,0.0000086635,8.8265,9.5783,8.7880,9.5290,8.8639,9.6866,8.4849,9.2645,8.5033,9.2091,8.3435,9.4399
5901,-0.42395,0.0000088546,11.403,11.000,11.337,10.870,11.381,10.990,11.552,11.075,11.491,11.116,11.394,10.964
57761,0.52439,0.0000088687,8.3865,8.8878,8.0777,8.8672,8.3640,8.9273,8.4307,8.8070,8.3895,8.8542,8.5345,8.9857
11226,0.57698,0.0000090075,7.8639,8.3651,7.7699,8.3439,7.8880,8.4619,8.1362,8.5729,7.9515,8.4849,7.6386,8.4813
25814,-0.34603,0.0000091430,9.8215,9.3656,9.7566,9.3707,9.7743,9.4399,9.7964,9.3811,9.6838,9.3991,9.6789,9.4790
3476,-0.56284,0.0000091513,9.7330,9.1287,9.6715,9.1424,9.8268,9.1295,9.5307,8.8833,9.5665,9.0052,9.4035,9.0658
9793,-0.49122,0.0000093634,9.1088,8.6897,9.0361,8.4683,9.2630,8.8101,9.1390,8.6562,9.0958,8.6056,9.2704,8.7358
1490,-0.43792,0.0000094423,13.169,12.866,13.133,12.744,13.106,12.828,13.189,12.581,13.133,12.588,13.218,12.714
101929087///6613///6612,-0.31170,0.0000094458,12.180,11.842,12.112,11.856,12.147,11.826,12.160,11.818,12.215,11.915,12.161,11.847
51503,-0.38335,0.0000094793,10.467,10.088,10.530,10.124,10.378,10.106,10.414,9.9548,10.348,9.9831,10.416,9.9964
10194,0.89807,0.0000094793,8.0927,8.7805,7.9709,8.9281,8.0786,8.9327,7.8927,8.6810,7.7024,8.5411,7.3635,8.6258
57509,-0.88975,0.0000096302,9.2310,8.2681,9.0571,8.3203,9.0902,8.3219,8.7962,7.8114,8.7878,7.7219,8.9215,8.1018
1798,-0.40005,0.0000096338,8.6009,8.2020,8.7261,8.2925,8.6698,8.2076,8.5239,8.1434,8.5198,8.2106,8.7053,8.2892
3107,0.65066,0.0000096794,11.562,12.139,11.543,12.228,11.552,12.177,11.378,11.822,11.336,11.948,11.170,12.130
84881,-0.49480,0.0000097220,9.2565,8.7301,8.9945,8.5800,9.2584,8.5311,9.1088,8.5559,9.1716,8.6790,8.9599,8.7050
11191///5728,-0.58364,0.0000099691,9.3373,8.8096,9.5999,8.8459,9.3101,8.7894,9.1553,8.6497,9.1343,8.6641,9.4411,8.7176
9277,-0.43904,0.000010119,8.5299,8.1887,8.5547,8.0981,8.6482,7.8972,8.5654,8.1036,8.5247,8.2110,8.4759,8.1662
666,-0.51205,0.000010365,8.6511,8.0605,8.4783,8.2831,8.7143,8.0132,8.5892,7.9379,8.4607,8.0340,8.4750,7.9675
116540///84865,-0.40039,0.000010381,10.115,9.6989,10.122,9.6932,9.9890,9.5184,10.029,9.5402,9.9963,9.6805,9.9441,9.6616
11342,0.50358,0.000010453,8.3404,8.6256,8.1492,8.6330,8.0454,8.7609,8.1127,8.4981,7.9760,8.5231,8.0417,8.6462
10084,-0.39806,0.000010637,8.5585,8.1414,8.4850,8.0941,8.4913,7.9743,8.5469,8.1926,8.5295,8.2548,8.4767,8.0423
55573,-0.36860,0.000010868,9.9865,9.8457,10.119,9.6801,10.028,9.6905,10.115,9.7017,10.113,9.7190,10.137,9.6500
10410,0.37666,0.000010961,13.235,13.709,13.199,13.696,13.223,13.553,13.158,13.496,13.228,13.531,13.273,13.591
9061,0.53588,0.000010967,10.600,11.150,10.608,11.196,10.684,11.149,10.461,10.926,10.481,10.903,10.346,11.073
8892,0.43121,0.000011035,9.7899,10.138,9.6395,10.067,9.7136,10.065,9.6895,10.277,9.7447,10.316,9.7870,10.088
90411,-0.43934,0.000011096,8.4254,7.9249,8.3628,7.7831,8.1789,7.8987,8.3805,7.9903,8.3278,8.0217,8.4563,7.8769
3192,-0.34811,0.000011449,8.3639,7.9959,8.2638,7.9497,8.4081,8.0035,8.3021,8.0445,8.3113,7.9807,8.4533,8.0396
55325,-0.50463,0.000011454,8.8533,8.6318,9.1152,8.5110,9.0388,8.3804,8.8990,8.4038,8.9361,8.4571,8.8492,8.2797
9636,1.9844,0.000011491,7.1119,9.8298,6.9972,9.6832,7.0150,8.7607,6.9022,8.1434,6.9009,8.0856,6.7265,9.0576
26820///26815///26814///6130,-0.30880,0.000011536,13.379,13.060,13.405,13.112,13.392,13.005,13.399,13.035,13.344,13.087,13.344,13.113
1728,-0.35144,0.000011709,11.651,11.398,11.597,11.260,11.662,11.388,11.747,11.282,11.690,11.312,11.754,11.352
8443,-0.34270,0.000011709,9.8557,9.4711,9.7527,9.5385,9.9063,9.4845,9.7329,9.4674,9.8008,9.4440,9.8286,9.4154
9847,-0.47516,0.000011761,8.8998,8.2057,8.6897,8.2267,8.6312,8.3560,8.6322,8.2915,8.6743,8.0341,8.6640,8.2263
84265,-0.36652,0.000011761,8.9089,8.5446,8.9001,8.5363,8.8976,8.5597,8.8153,8.4306,8.8226,8.4596,8.7696,8.3844
55293,0.34769,0.000011782,7.8981,8.1038,7.7441,8.0858,7.7127,8.1797,7.8415,8.1416,7.7800,8.1184,7.7528,8.1860
51097,-0.39788,0.000011827,8.7153,8.3219,8.7725,8.2957,8.6744,8.2949,8.5882,8.1253,8.5781,8.2137,8.6441,8.3338
56259,-0.45766,0.000011832,8.6230,8.0714,8.6661,8.1183,8.4507,7.8839,8.5286,8.0723,8.4954,8.1739,8.4125,8.1105
388753,-0.51845,0.000011832,8.8363,8.2278,8.6592,8.1734,8.5272,8.1206,8.7714,8.3168,8.7194,8.3586,8.9002,8.1058
51292,-0.49489,0.000011886,9.3872,8.9521,9.2604,8.9893,9.3492,8.8903,9.3023,8.7310,9.2642,8.7445,9.5719,8.8586
55852,-0.40454,0.000011902,8.8825,8.6844,8.9459,8.6055,9.1039,8.6081,9.0254,8.5784,8.9262,8.4963,8.9769,8.4608
9545,0.32873,0.000011910,7.9465,8.2253,7.8775,8.3243,7.8584,8.2058,7.9855,8.2631,7.8975,8.1919,7.9349,8.2622
9454,-0.33927,0.000012305,9.4638,9.0196,9.3446,9.0855,9.4102,9.0859,9.3166,8.9907,9.3586,9.0872,9.4682,9.0575
1164,-1.0215,0.000012429,11.194,10.210,11.064,10.012,11.166,9.9521,11.547,10.648,11.477,10.728,11.456,10.224
23336,0.75560,0.000012532,8.8337,9.5606,9.1265,9.6677,8.8788,9.6514,8.6248,9.3890,8.5346,9.2739,8.6091,9.5985
2790,0.46768,0.000012816,11.009,11.421,10.827,11.402,10.809,11.506,11.139,11.403,11.106,11.495,10.942,11.411
10526,-0.42661,0.000012857,8.4593,8.1321,8.5282,8.0409,8.4602,8.0249,8.3154,7.8802,8.4122,7.8791,8.4202,8.0786
5064,-0.76750,0.000012863,8.9628,8.1312,8.8722,8.2667,8.9628,7.9279,8.6022,8.0350,8.6378,7.7043,8.5218,7.8894
6320,0.39118,0.000012871,8.6746,8.9727,8.5320,9.0586,8.7318,9.0591,8.7405,9.0881,8.5881,9.1221,8.7726,9.0862
101928879///58500///28991,0.39241,0.000012928,8.3549,8.6684,8.2528,8.6479,8.3441,8.5937,8.1662,8.5641,8.2040,8.6169,8.1778,8.7633
5921,-0.45436,0.000013002,10.246,9.7112,10.190,9.6412,10.253,9.8393,9.9894,9.6908,10.036,9.5785,10.176,9.7027
5037,-0.49743,0.000013002,10.981,10.158,10.708,10.279,10.737,10.411,10.887,10.295,10.677,10.263,10.622,10.221
80145,-0.38402,0.000013008,9.5368,9.2259,9.5296,9.0321,9.4596,9.1153,9.6495,9.1823,9.5399,9.2633,9.5846,9.1770
65993,-0.34979,0.000013024,8.9674,8.6524,8.9439,8.6785,8.9967,8.5724,9.0086,8.6270,8.8673,8.6295,9.0962,8.6216
51258,-0.34770,0.000013039,11.595,11.372,11.657,11.299,11.694,11.185,11.574,11.255,11.648,11.334,11.598,11.234
57037,-0.77074,0.000013187,8.6906,7.6553,8.5453,7.6015,8.5199,7.4975,8.1533,7.4966,8.1767,7.5866,8.0077,7.6316
221908,-0.44910,0.000013249,8.4636,8.0898,8.5367,8.0512,8.4692,7.8517,8.4460,7.8780,8.2885,7.9820,8.2949,7.9516
595,0.73632,0.000013406,9.8066,10.637,9.7243,10.352,9.7487,10.641,10.140,10.905,10.038,10.824,10.070,10.587
84991,-0.40013,0.000013435,8.4835,8.1358,8.6207,8.0420,8.4735,8.0026,8.5546,8.1812,8.4348,8.1075,8.3569,8.0540
5832,-0.36269,0.000013466,9.3333,8.9813,9.2370,8.8130,9.3187,8.9287,9.2600,8.8935,9.3125,8.8614,9.2241,9.0317
11051,-0.38095,0.000013529,9.2180,8.8087,9.1610,8.7052,9.1489,8.8071,9.1492,8.7139,9.1742,8.7560,8.9531,8.7279
22856,0.61868,0.000013529,9.5540,10.070,9.0859,9.8966,9.4983,10.053,9.2073,9.7987,9.2603,9.8625,9.2054,9.8424
26073,-0.36044,0.000013731,9.3028,8.9947,9.3019,8.9663,9.2560,8.9463,9.3790,8.9469,9.2899,8.9818,9.4930,9.0238
202658///79897///56658,-0.37312,0.000013906,8.2402,7.8145,8.1775,7.8837,8.0849,7.6833,8.1684,7.8544,8.1491,7.8340,8.2862,7.7977
692088///387066///26799,-0.32650,0.000014068,12.571,12.193,12.536,12.195,12.476,12.207,12.581,12.224,12.490,12.307,12.590,12.160
9686,0.57942,0.000014081,8.8599,9.3959,8.8315,9.5277,8.9381,9.4905,8.7023,9.1538,8.6326,9.1646,8.6766,9.3850
728689///8663,-0.33239,0.000014099,11.718,11.504,11.719,11.428,11.825,11.410,11.850,11.405,11.827,11.443,11.742,11.497
80347,-0.40279,0.000014100,9.3058,8.6112,9.1271,8.7123,9.1039,8.7246,9.0439,8.7887,9.1662,8.7828,9.0670,8.7777
29087,-0.41322,0.000014168,9.2047,8.5918,9.1267,8.7030,9.0807,8.6955,9.0929,8.6059,9.0561,8.6554,8.8726,8.7028
